2017-10-28T12:03:02.518Z,djlole337,신발 없자나 재는
2017-10-28T12:03:03.128Z,아모루,타릭 무적은 진짜 무서운데 한타
2017-10-28T12:03:03.14Z,17씹삼,원딜 반코어차인데 ㅋㅋㅋ
2017-10-28T12:03:03.288Z,ssaum1,?페이커 cs 왜저럼
2017-10-28T12:03:03.294Z,Correzzang,원딜 차이가 오진다
2017-10-28T12:03:03.54Z,fd2game,뱅 더도말고 덜도말고 1인분만 하자
2017-10-28T12:03:03.552Z,신디찡,RNG의 우지 지키기 VS 상혁이의 SKT 지키기
2017-10-28T12:03:03.933Z,wanttobealone,0.5코어 차이
2017-10-28T12:03:03.948Z,StroustrupCpp,뱅 마지막에 산 아이템 뭐야?
2017-10-28T12:03:04.143Z,뚱이친구스폰지밥,우지 잘크네
2017-10-28T12:03:04.146Z,흔한풍뎅이,천원차이네
2017-10-28T12:03:04.926Z,purepinkpastel,60+ 가 무슨 조금이야
2017-10-28T12:03:04.979Z,Lastppp,근데 챔프 자체가 후반 가면 갈수록 트리가 케틀보다 훨씬 쌔다.답이 없다
2017-10-28T12:03:05.006Z,zldhzl9,25분 300개
2017-10-28T12:03:05.172Z,최강미드,리신이 하는게없음
2017-10-28T12:03:05.618Z,아빠에게효도르,고연포
2017-10-28T12:03:05.764Z,skykbb,\밀어준게 아니고 뱅이 못먹은거지
2017-10-28T12:03:05.881Z,야한이야기,혼자있고 싶다 다들 나가라
2017-10-28T12:03:06.096Z,에크레아,우지를 몰아주는 선택이 아니라 뱅이 못먹은거야
2017-10-28T12:03:07.121Z,최불만,우지한테 겁나 몰아주고 있음
2017-10-28T12:03:07.327Z,블루마루,10만따리가자
2017-10-28T12:03:07.359Z,단사,케틀 왜 11렙
2017-10-28T12:03:07.572Z,circul137q,아 버퍼 왤캐 걸리냐
2017-10-28T12:03:07.66Z,피즈장인,우지 cs 너무 잘먹어
2017-10-28T12:03:08.224Z,수다원,타릭 무적 한번에 겜 터질듯
2017-10-28T12:03:08.632Z,리쌍팬,노-------잼
2017-10-28T12:03:08.9Z,bluespeea,대검 트포;
2017-10-28T12:03:09.192Z,대갈부숨,skt노딜인데
2017-10-28T12:03:09.572Z,최고다하냐쨩,원딜차이는 ; 진짜 나네 라인전은 확실히 뱅이 개발림
2017-10-28T12:03:09.862Z,레비아츠,아니뱅cs왜자꾸벌어짐??
2017-10-28T12:03:10.578Z,감비아국방부장관조강현,또원딜차이나는거봐라
2017-10-28T12:03:11.535Z,astrada_,던져?
2017-10-28T12:03:11.941Z,육식동물,25분 300개 무엇?
2017-10-28T12:03:12.873Z,뱅준시기,변기수 ㄷㄷ
2017-10-28T12:03:13.429Z,molrang,투원딜 딜 무서운데
2017-10-28T12:03:14.461Z,코봇이,리나 3코어ㄷㄷ
2017-10-28T12:03:14.568Z,서렌쳐,폴딱폴딱
2017-10-28T12:03:14.631Z,꽃처럼_달콤하게,뱅도 못먹었는데 우지가 잘먹음
2017-10-28T12:03:15.738Z,dprkaz,결국 손싸움
2017-10-28T12:03:15.739Z,냄시존나나네,트타 3코어 케틀 2.5코어 무엇??
2017-10-28T12:03:15.768Z,wlgh5060,사기스킬!
2017-10-28T12:03:15.84Z,lator24,갈리오 위주로 먹는거랑 트타 위주로 먹는거 모르는건 아니지?
2017-10-28T12:03:16.037Z,soht504,500골드정도 차이나는거같내
2017-10-28T12:03:16.292Z,겐쥬,상대올 ad라는사람은 롤알못임?
2017-10-28T12:03:16.978Z,fgdgdfgfddg,화질 왜이러냐 진짜
2017-10-28T12:03:17.383Z,cdw4610,페이커 25 300개
2017-10-28T12:03:17.483Z,김도조아,우지 3코어쫌 위험하다
2017-10-28T12:03:18.15Z,whrtldn90,변수준
2017-10-28T12:03:18.249Z,bladezeroc,우지 이길생각은 하면안됨
2017-10-28T12:03:18.254Z,얍얍내꺼수고,코르키가 나르 개잘따라댕김
2017-10-28T12:03:18.51Z,넘브,ㅋㅋㅋㅋㅋ
2017-10-28T12:03:18.541Z,southpanda,뭘 우지를 몰아줘 샤오후도 많이 먹었는ㅇ0
2017-10-28T12:03:19.21Z,Gwanghaegun,뱅 에반데;:
2017-10-28T12:03:19.342Z,iffunction,한타는 RNG가 무조건 이김
2017-10-28T12:03:19.431Z,Jungtendo,?
2017-10-28T12:03:19.817Z,푸아그라잡숴뵈요,ㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T12:03:20.374Z,pinkgh,?
2017-10-28T12:03:20.577Z,지승준,밀어준거지
2017-10-28T12:03:20.761Z,자취라이프,흠..
2017-10-28T12:03:20.817Z,zkdltlwl,25분 cs300 andjt?
2017-10-28T12:03:20.875Z,파르패,진짜 타릭 궁한방이 승패 좌우할듯
2017-10-28T12:03:21.063Z,ken92325,사기스킬!
2017-10-28T12:03:21.067Z,하지마새요,25분에 300개 ㅋㅋ
2017-10-28T12:03:21.135Z,예스맨,사기스킬!
2017-10-28T12:03:21.272Z,안녕하냐,?
2017-10-28T12:03:21.457Z,마이클캐릭,쉔무쉔무
2017-10-28T12:03:21.572Z,밍냥잉용,사기스킬
2017-10-28T12:03:21.682Z,oxidecircle,나르 담당일찐 코르키
2017-10-28T12:03:21.795Z,짭츄,사기스킬!
2017-10-28T12:03:21.796Z,서네서네,사기스킬!
2017-10-28T12:03:21.813Z,블랑팡,사기스끼!
2017-10-28T12:03:22.016Z,이겜하고싶음,사기스킬!
2017-10-28T12:03:22.234Z,느그갓,사기스킬 ㄷㄷ
2017-10-28T12:03:22.351Z,강한친구곤뇽,ㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T12:03:22.438Z,OverHeather,사기스킬!
2017-10-28T12:03:22.945Z,ogn_hofop,사기스킬
2017-10-28T12:03:22.959Z,손바닥손등,사기스킬!
2017-10-28T12:03:23.071Z,킁카,사기스킬!
