2017-10-28T11:16:01.682Z,gahojooo,100
2017-10-28T11:16:01.743Z,슼슼카이,뱅!!!
2017-10-28T11:16:01.878Z,그후,제발 5세트도 이정도만해라
2017-10-28T11:16:01.976Z,res021,100
2017-10-28T11:16:02.155Z,옵치롤하스,100000
2017-10-28T11:16:02.207Z,호텔문사이드,뱅 부활?
2017-10-28T11:16:02.253Z,후잡,빛 벅 시
2017-10-28T11:16:02.322Z,용오,시원 메타가 이겼네
2017-10-28T11:16:02.462Z,노답서폿충,이 세트만큼은 우리뱅이다
2017-10-28T11:16:02.678Z,천리안,5세트 가자!
2017-10-28T11:16:02.723Z,Klysoy,최시원!!!!!!!!!
2017-10-28T11:16:02.743Z,galvxm,개오버하네진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T11:16:02.934Z,큰맘먹고장기프로젝트,1000인분했다
2017-10-28T11:16:02.999Z,헨타이로봇,뱅이 해냈다
2017-10-28T11:16:03.012Z,Juiceholic,만인분이다
2017-10-28T11:16:03.068Z,koreagay1,우리 100이 맞습니다
2017-10-28T11:16:03.082Z,보댕,100100100
2017-10-28T11:16:03.13Z,풍팟퐁커리,뱅 쩔어
2017-10-28T11:16:03.377Z,머독이즈머독,뱅뱅 인투더룸
2017-10-28T11:16:03.455Z,솔플감,플뺌 ㄱㅇㄷ
2017-10-28T11:16:03.533Z,자리별,뱅 진심 오랜만이다
2017-10-28T11:16:03.553Z,vldmvv,뱅진짜 믿었다
2017-10-28T11:16:03.565Z,큐큐피피,500000000
2017-10-28T11:16:03.658Z,물위를달린다,뱅
2017-10-28T11:16:03.705Z,에아리세,100인분
2017-10-28T11:16:03.814Z,iffunction,응 겜 안끝나ㅏ
2017-10-28T11:16:03.85Z,red6634,오늘은 진짜 100
2017-10-28T11:16:03.931Z,바라기80,우리뱅 왔니?:
2017-10-28T11:16:04.462Z,임뭐뭐,100인분했다
2017-10-28T11:16:04.5Z,심마니,뱅인분;;
2017-10-28T11:16:04.624Z,공식,이걸 뱅이 해냈다고 ??
2017-10-28T11:16:04.801Z,뎌헝,뱅욕한놈들 버로우해라
2017-10-28T11:16:04.845Z,godven1964,백 인 분 뱅 !!!!!!\
2017-10-28T11:16:04.932Z,ssoya1,끝내
2017-10-28T11:16:05.205Z,샤이보이,"오른쪽 클릭만 해놓으면 되느,ㄴ걸 또 뭐가 해냈어 ㅋㅋ"
2017-10-28T11:16:05.5Z,무슨일인데,뱅인분 모아서 해내내!!!!!
2017-10-28T11:16:05.509Z,여기서뭐해요,빛 준 식
2017-10-28T11:16:05.649Z,bamtol1114,페이커 또 버스 타네 ㅋㅋㅋㅋ
2017-10-28T11:16:05.84Z,ansaji4,백인분 ㅇㅈ
