2017-10-28T09:16:05.55Z,fizzplz,말자하 플 또 뽑았다
2017-10-28T09:16:05.873Z,woodybroa,프로파간다
2017-10-28T09:16:05.906Z,evmchan,100?
2017-10-28T09:16:06.058Z,렉톤,뭐하냐
2017-10-28T09:16:06.158Z,단순_,??
2017-10-28T09:16:06.198Z,jormungand7,?
2017-10-28T09:16:06.288Z,시에라비,??
2017-10-30T10:47:28.622977671Z,크산티노,크
2017-10-28T09:16:07.104Z,Tranq2012,짭그나
2017-10-28T09:16:07.166Z,프레디원,1 0 0
2017-10-28T09:16:07.278Z,woodi1122,무엇
2017-10-28T09:16:07.653Z,스크립트,궁자랑
2017-10-28T09:16:07.759Z,잉여박쥐,???사슬무어????
2017-10-28T09:16:07.884Z,nanomedicine,?
2017-10-28T09:16:08.088Z,lapascal,좋은데?????
2017-10-28T09:16:08.261Z,ig3000,??
2017-10-28T09:16:08.347Z,람비,퍄
2017-10-28T09:16:08.643Z,꽁이유,뱅 했다\
2017-10-28T09:16:08.729Z,gahojooo,??
2017-10-28T09:16:09.094Z,crystal1204,레오나 픽 진짜 좋은거같다
2017-10-28T09:16:09.264Z,공명의_함정이다,?
2017-10-28T09:16:09.342Z,LeCandyHS,100인분 ㄷㄷ
2017-10-28T09:16:09.452Z,justfillitup,캬
2017-10-28T09:16:09.757Z,퀸티,?
2017-10-28T09:16:09.852Z,Rla4153,애반데
2017-10-28T09:16:09.867Z,솔플감,미네 ㅋ
2017-10-28T09:16:09.952Z,삽질,국가간리그 대항전인데 편파가 있을수밖에 ㅇ벗지 ㅋㅋ
2017-10-28T09:16:09.972Z,535754,라칸님??
2017-10-28T09:16:10.332Z,ogn_hofop,100
2017-10-28T09:16:10.529Z,나하오,페이커 CS는 대체 왜저러냐
2017-10-28T09:16:10.582Z,루카스,?
2017-10-28T09:16:10.887Z,데챠아앗,100
2017-10-28T09:16:10.888Z,로제르,?
2017-10-28T09:16:10.936Z,읔앸앸앸,크
2017-10-28T09:16:11.126Z,먼데니얼굴,캬
2017-10-28T09:16:11.422Z,qqqq784512,이겼다 이거
2017-10-28T09:16:11.476Z,새벽과밤,뱅 ㅋㅋ
2017-10-28T09:16:11.573Z,Miyagi_KOR,100
2017-10-28T09:16:11.648Z,kyoto13,빛상혁 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ
2017-10-28T09:16:11.738Z,zldhzl9,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T09:16:11.921Z,jieunmin0722,페이커
2017-10-28T09:16:12.18Z,무릉팬더,ㅅㅅ
2017-10-28T09:16:12.224Z,한길로,빛 상 혁
2017-10-28T09:16:12.286Z,ta1444,와우
2017-10-28T09:16:12.416Z,피터휀,어그로 나이스
2017-10-28T09:16:12.451Z,탱노탱노,그저 빛 ......
2017-10-28T09:16:12.516Z,호만이에요,ㅅㅅㅅ
2017-10-28T09:16:12.696Z,oldmasters,'100'
2017-10-28T09:16:12.711Z,푸른세인,ㅈㅈㅈ ~
2017-10-28T09:16:12.776Z,허니빠다,밍 던지네
2017-10-28T09:16:12.793Z,guihj21,100인분
2017-10-28T09:16:12.858Z,비요르,라칸꼬라지 ㅋㅋㅋㅋ
2017-10-28T09:16:12.956Z,eodajd,몸니시 좋았다
2017-10-28T09:16:13.056Z,malakhevil,갓이커
2017-10-28T09:16:13.072Z,파쇄권,대 상 혁
2017-10-28T09:16:13.108Z,Aquila_118,?
2017-10-28T09:16:13.109Z,치킨치킨해줘,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T09:16:13.176Z,teemogod66,??
2017-10-28T09:16:13.203Z,bok9zz9,이걸 왜 들어오냐 ㅋㅋ
2017-10-28T09:16:13.307Z,스타트대시,크으
2017-10-28T09:16:13.312Z,뭬라고오,캬
2017-10-28T09:16:13.558Z,카즈사,우리혁
2017-10-28T09:16:13.576Z,큐이,??
2017-10-28T09:16:13.581Z,라면,100 ㅡㅡ
2017-10-28T09:16:13.585Z,리쟈몽,빛
2017-10-28T09:16:13.693Z,DaRongE,개꿀이죠?
2017-10-28T09:16:13.7Z,딜교는쉽다,켜
2017-10-28T09:16:13.711Z,봉크약쟁이,뱅 ㅡ
2017-10-28T09:16:13.795Z,오베린,뱅 ㄷㄷ;;
2017-10-28T09:16:13.861Z,mahamod151,빛 빛 빛
2017-10-28T09:16:13.967Z,abicsol,빛 상 혁
2017-10-28T09:16:15.304Z,skyblue1115,밍 뭐하냐
2017-10-28T09:16:15.323Z,asdf0124,빛상혁!!!
2017-10-28T09:16:15.507Z,보겸이형나쌀것같아,ㅈ뱅 죽을뻔
2017-10-28T09:16:15.651Z,ワイ,라칸 무엇?
2017-10-28T09:16:15.667Z,도리카무,해설이 한박자 빠르니까 스포당하는 느낌 ㅋㅋㅋ
2017-10-28T09:16:15.971Z,nhjio1,100인분 사슬
2017-10-28T09:16:15.987Z,zzongwon,대 상 혁 ㄷㄷ
2017-10-28T09:16:16.206Z,upjuda,대 상 혁
2017-10-28T09:16:16.226Z,gkswnsthd,ㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ
2017-10-28T09:16:16.271Z,매운거먹인다,빛 상 혁
2017-10-28T09:16:16.3Z,StarCiker,빛 이 커
2017-10-28T09:16:16.352Z,갈릭버터맛우결충,크
2017-10-28T09:16:16.388Z,밴즈업,빛상혁
2017-10-28T09:16:16.482Z,한만두,1000
2017-10-28T09:16:16.511Z,혼밥찐,ㅅㅅ
2017-10-28T09:16:16.513Z,sky03210,후니야
2017-10-28T09:16:16.628Z,미스터손,역관광
2017-10-28T09:16:16.783Z,토토로기여워,도서관 지리네
2017-10-28T09:16:16.826Z,namenola,아닌데 아닌데
2017-10-28T09:16:16.839Z,얼굴믿고가는편이야,??
2017-10-28T09:16:17.066Z,ukskee,빛상혁 ㄷ ㄷ
2017-10-28T09:16:17.325Z,재개미,빛상혁 그ㅈ자체
2017-10-28T09:16:17.9Z,감사합니다,??
2017-10-28T09:16:17.964Z,헨타이로봇,ㅋ ㅑ 갈리오 ㅎㄷ
2017-10-28T09:16:18.149Z,연치과원장,뱅 인분 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T09:16:18.211Z,연지가제일좋아,미끼뱅
2017-10-28T09:16:18.308Z,아스토라의앙리,점멸뺀건데 ??는 무엇?
2017-10-28T09:16:18.428Z,mathematicianYo,LUL LUL LUL LUL
2017-10-28T09:16:18.491Z,연백영,캬
2017-10-28T09:16:18.72Z,tkddyddl,향로 ㅂㅂ
2017-10-28T09:16:19.424Z,역겨운고등어,대상혁
2017-10-28T09:16:19.657Z,보쿠와,빛 상혁
2017-10-28T09:16:19.804Z,미끼나노,?
2017-10-28T09:16:19.833Z,kth49528,빛상혁
2017-10-28T09:16:20.275Z,짬고양이,?
2017-10-28T09:16:20.329Z,뇌힐,다이브 무엇?
2017-10-28T09:16:20.452Z,한세신,후니?
2017-10-28T09:16:20.556Z,뱅준시기,느그니
2017-10-28T09:16:20.607Z,Heranya,우리빛 ㄷㄷ
2017-10-28T09:16:20.855Z,송용호,빛 빛 빛
2017-10-28T09:16:21.034Z,공식간신,빛상혁
2017-10-28T09:16:21.237Z,Letterfromsputnik,빛상혁
2017-10-28T09:16:21.247Z,해누님,빛난다
2017-10-28T09:16:21.485Z,모홀,우지 잡아야해
2017-10-28T09:16:21.584Z,jion1,???
2017-10-28T09:16:21.6Z,silver1429,그저 빛
2017-10-28T09:16:21.711Z,skyloverttl,밍 뭐함?
2017-10-28T09:16:22.043Z,키약,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T09:16:22.059Z,990730jang,빛상혁
2017-10-28T09:16:22.68Z,스벤하임,빛 상 혁
2017-10-28T09:16:22.86Z,blacksword8,???????
2017-10-28T09:16:22.882Z,아직잘모른다,느그 후니
2017-10-28T09:16:22.91Z,풍탑,대-사상혁
2017-10-28T09:16:23.096Z,pxsona,우지좀
2017-10-28T09:16:23.724Z,PaperFishing,이건좀?
