2017-10-28T07:48:08.501Z,jellytruth,유부남 해외출장 개꿀
2017-10-28T07:48:08.642Z,p5w2r,자리 불편해서 표정 썩었네
2017-10-28T07:48:08.7Z,핵쟁이,편ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ안
2017-10-28T07:48:09.02Z,이크넬리스,동준이형은 혼이 나간 표정인데
2017-10-28T07:48:09.046Z,담대,음질이..;
2017-10-28T07:48:09.337Z,웁곰,피곤해보이는데
2017-10-28T07:48:09.467Z,든든따리,편안----
2017-10-28T07:48:09.896Z,llamaRu,편ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ인
2017-10-28T07:48:09.932Z,김늙은이,ㅋㅋㅋㅋㅋ
2017-10-28T07:48:09.933Z,푸른세인,ㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T07:48:09.977Z,배그뀨웅,아니 언제 겜 시작하냐
2017-10-28T07:48:10.052Z,살아단이일리계신다,ㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T07:48:10.163Z,치킨피자버거,동준왜케 늘어버렸나?
2017-10-28T07:48:10.19Z,지뢰맨,편 안
2017-10-28T07:48:10.435Z,narangddd2,음질보소 ㅡㅡ
2017-10-28T07:48:10.498Z,탈론사랑,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T07:48:10.661Z,비요르,텐션보소
2017-10-28T07:48:10.736Z,세종머앟존경함,갓 용 빛
2017-10-28T07:48:10.813Z,kimdw321,예안녕하세요!!!!
2017-10-28T07:48:11.037Z,itsan333,각도때문인가 클템 얼굴 왜 찌그러진거같냐
2017-10-28T07:48:11.049Z,포푸니,편-----안
2017-10-28T07:48:11.104Z,서렌쳐,음질이 좀 안좋은데
2017-10-28T07:48:11.115Z,잠이솔솔,게임좀
2017-10-28T07:48:11.203Z,은쏭,편ㅡㅡ안
2017-10-28T07:48:11.257Z,By_product,안녕하세요~
2017-10-28T07:48:11.27Z,Jade3312,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T07:48:11.362Z,어느덧봄,음질 무엇??
2017-10-28T07:48:11.631Z,돼지감정단,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
