2017-10-28T08:35:52.523Z,레드아애이오우,피넛그립다 ㄹㅇ
2017-10-28T08:35:52.54Z,폭등,mlxg 너무 잘한다
2017-10-28T08:35:52.593Z,마법소녀세츠나,향로 하자 향로
2017-10-28T08:35:52.645Z,무굴르,막싸웠는데 처발리네 ㅋㅋ
2017-10-28T08:35:52.664Z,민주르,울프야 ...
2017-10-28T08:35:52.705Z,aLsL0720,배에에에애ㅑㅇ
2017-10-28T08:35:52.727Z,야들나무,울프가 무섭다
2017-10-28T08:35:52.746Z,duriwana,울프 사람색.기냐
2017-10-28T08:35:52.85Z,dkehgud2,바텀 씝 노답..........................................
2017-10-28T08:35:52.852Z,hanvhouse10,처참하다 진짜
2017-10-28T08:35:52.975Z,김태봉,강타라도 잘쓰는 피넛 쓰자
2017-10-28T08:35:53.247Z,스벤하임,ㄲㅂ
2017-10-28T08:35:53.27Z,saysay22c,ㅈㅈ
2017-10-28T08:35:53.536Z,네오비온,바텀에서 승부하려 하지 말아라 진짜
2017-10-28T08:35:53.545Z,쥬디홉스,뱅인분 ㅋㅋㅋㅋ
2017-10-28T08:35:53.566Z,zzongwon,진짜 블리츠 ㅡㅡ
2017-10-28T08:35:53.61Z,햇몽,진짜 블리츠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017-10-28T08:35:53.638Z,무자기,그 봇듀 ㄷㄷ
2017-10-28T08:35:53.687Z,bmpea,봇차이로 졌다
2017-10-28T08:35:53.687Z,곰보방에피피에피추다밴먹,RNG! RNG!
2017-10-28T08:35:53.703Z,kezh8282,왕호님 그립습니다..
2017-10-28T08:35:53.842Z,yu3847,상혁아 미안하다!!!!!!
2017-10-28T08:35:53.854Z,roar8888,원딜은 커리어가 최고죠
2017-10-28T08:35:53.942Z,sizteam,RNG 우승
2017-10-28T08:35:54.257Z,셰키나,봇차이 너무 심하다
2017-10-28T08:35:54.397Z,yOuNgJuN331,블랭크
2017-10-28T08:35:54.445Z,수염부,그랩 한번을 못끌었내
2017-10-28T08:35:54.48Z,포틱,울프 너무못판다
2017-10-28T08:35:54.61Z,피니파니,블츠 좀 하지 말자
2017-10-28T08:35:54.62Z,jejoji24,ㅈㅈ
2017-10-28T08:35:54.631Z,jesung830,ㅈㅈ
