b2a7341d-0771-48d8-98b1-e3e84f0e941d,14680.083,어차피 우승은 SKT임
b4147b31-8acb-49bf-bf71-6cb29c7bfd20,14680.234,솔직히 미스피츠 중국의 RNG 급 되는거 같다 ㄹㅇ
3042a411-bef3-42f0-807a-96cdef396c38,14680.3,Kreygasm Kreygasm Kreygasm 팀솔로페이커
a3dda76e-c2f3-416b-9ec6-a7edf6b1a8c0,14681.08,진짜 페이커 존 ㄴ ㅏ 잘한다 진짜 와 억제기앞 한타 개소름돋았네 씨 바ㄹ
2204eb45-5029-45b8-93e9-1116b94fae9b,14681.939,페뱅뱅페페 ㅌㅋㅋㅋㅋㅋㅋ
fb8c9a0f-3391-41f1-9852-36e8ff5518ba,14681.991,SKT 페이커 없으면 딱 중위권팀
2c29b7b4-48b3-4789-85b3-36f1db6da8b3,14682.235,응 어차피 결승은 KT VS LZ야
5208c072-3205-4fa1-8cf7-cf81864fa854,14682.393,페이커 다른팀가면 skt는 CJ 되는거임
87680e39-779e-45d2-a8bb-0c799c5d5d34,14683.723,배그넛은 들어가
bdcafe15-9935-4b0e-80b5-bb4ec381a628,14683.834,트타의 행방이 궁금하네
fe2606a5-a980-46cc-a84f-bc9f7e480c22,14683.897,이기던지던 100 방출은 확정
642c7737-c26c-43a9-8e18-968bce014f17,14684.447,역시 잼틀그라운드
3aedca3a-4992-4d58-98dc-7a024fc3767a,14685.498,슥 이겨라 ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ결승
a98cb64d-5cac-4007-985f-8ddda78512cb,14685.628,무슨 피넛이야
11c0c81f-d8c6-40e1-a39a-e85ab6380702,14686.336,카시오페아 보고싶다
b513d691-db94-456a-bd50-3256687667cd,14688.391,이그나넘 불쌍하다
1b683f68-552b-4602-b067-d26ee9f03fa0,14688.756,속보 ) 블랭크 손목부상 .. 피넛 출전확정
e2c2b83e-a60a-4cfb-9153-e50160acc488,14689.231,봇이 너무 지금 못한다
c732a816-313f-4e5c-9c18-70fdba659c04,14690.146,페이커 진짜 개잘핵 BloodTrail
b44d8ed5-b044-4f4d-99b1-a7bb84e8529a,14690.756,\페이커 진짜 욕나오게 잘한다 슈밤
a0e22279-8f04-42f3-a462-8165ebd63715,14691.075,속 보 ) RNG 우승
61765f93-f935-4990-af07-0f6502f0a717,14692.335,솔직히 암만 그래도 SKT응원 해야지
a960204d-e4dd-4273-91fb-0de438ecafa7,14692.981,돌아가는거보면 RNG도 혹시몰라
c47e8b07-be6d-4c45-8df6-02c6b17cf253,14693.107,피넛은아니지
9c542ac6-4f62-4478-b8b8-5bb8f2d18811,14693.404,어차피 우승은 롱주다
cbbf62ae-7804-4564-bdf6-df944b28a3c2,14693.419,트수 아무나 슼 탑이나 봇해도 이김.트수 아무나 슼 탑이나 봇해도 이김트수 아무나 슼 탑이나 봇해도 이김.트수 아무나 슼 탑이나 봇해도 이김.
bed1069a-82b1-4514-a439-7593db47e266,14693.727,롱주였으면 진작에 3대떡으로 망했겠다
cd9bce6b-0d93-471d-bf7f-981674ef3ef3,14694.336,이것이 tsm
3fff8cab-44ba-4026-8476-77bc1d02195f,14694.485,세체원 프레인데
09e9d58d-9b04-4166-848c-bb8c1053eeb8,14694.797,페이커님ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
9bfe97dd-1d8b-4287-b058-a5003e70b7c7,14695.087,d조 최약체 미스핏츠 상대로 5세트 경기라니?
c7b15aae-04ef-4d99-b4c3-f704705e9673,14695.935,롱갈 조선족들 열심히 rng 응원하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
660c2a70-361c-47f4-b701-24e5946be7a9,14696.422,속보) kt결승준비중
0a4bf595-5b96-459f-9743-d62e262e68e0,14696.824,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
09203d45-64d5-4066-b1a5-b2eb90622949,14696.89,RNG가 우승함 올해는 ㄹㅇ
c41bbe43-0062-4412-b5da-15de0eeb8c0e,14698.166,피넛 작년만해도 이렇게 망할줄은 몰랐는데 ㅋㅋ
f8292f99-f97a-448a-bc63-8b06ae0ab114,14698.395,손목 부상???????????//
b42af5e6-6831-4bc7-81ad-80724a71e3a6,14698.664,벵기 다시 모셔와라
897ca57d-3028-4485-ae27-26ce9a5e095c,14699.401,SKT 펠레콤
b356cc71-1493-45ff-88e9-7e9b4be206ec,14699.736,그냥 삼성 응원하자
fe4a0706-f5c7-4998-ae6e-9c6a9f36228c,14700.214,트타 안주면 되네 그러니까
ec80c9e3-4e00-40ae-ade1-5f726e9a7391,14701.186,ㅍ ㅔ갓;
723707d0-08a3-4a29-a16f-3238521bdec0,14701.477,[속보] 5세트 미스피츠 트타 선픽
39e29df6-20ed-4dc7-a8f4-983825910f29,14701.674,카카오 협찬 받았답니다 배-그 넛 ㄱㄱ
20dfdac4-f370-4102-a5fa-8d493f5c9f33,14701.898,봇차이 봐라 진짜
2a7d6bcf-5633-4234-93e0-88e28494dc0e,14702.266,페이커는 롤 천재 같음 ㅋㅋ
f0c0a9dc-4b9c-47bf-87ed-6408120e20db,14702.557,롤갤터졋네 ㅋㅋㅋㅋ
f25527e8-bd02-4fa3-bdf5-3318f5057fa0,14704.599,ㄹㅇ 페이커 없으면 안되겠다
a3f78a36-a78e-47e9-a897-2dced9937820,14704.753,페이커 없는 skt?? 메시없는 바르셀로나보다 더 처참함
0899c49e-38d1-40e6-8abd-fb519ebfc250,14708.196,ㅋㅋ
7bfa6a82-efbd-40d8-a60c-1d917c8624bf,14708.231,페이커가 다 돌아다니면서 게임 반전시킴
bd6c7185-14a3-4ac4-9f98-abea53fd2aae,14708.488,페이커 미쳤죠
258facd5-3c3c-4ed4-840d-504f61780dbf,14709.41,진짜 미스핏츠 바텀한테도 개털리면 중국팀 만나면 어케될까 진짜 걱정된다
f3fb413f-e885-45c5-bb29-90fefc5ef49c,14710.466,최소한 삼대떡 당한 롱주는 언급말아야...
e3a04484-23f4-4669-8f16-8405b7619705,14711.058,아니 아직도 하고있냐? 찜닭먹고 배불러서 한숨 자고왔는데 이게 뭔 ㅡㅡ;;
327a385f-ecd1-4f78-a028-6bf542ecfeec,14711.65,sk는 롤도 못하고 야구도 못하고 잘하는게 뭐냐??
8a2d477b-5916-4c40-8b0d-d7fde50b4d04,14714.148,페이커가 kt가면 진짜 어떻게될지 궁금하다
851d49d7-1f42-4e04-95d7-6718a64ee9c8,14714.326,바르샤는 수아레기라도 있지
80efdde0-0994-4c0a-ad72-9f01c97777d5,14714.33,트타든 뭐든 다이브때문에 진거지
a4209e2a-c82b-47b1-bd0e-7d3a3dcb3f30,14714.782,어우슼
5db5b83a-6694-4e83-8f7e-14c9d65dfb25,14714.845,용준하다
0f3b1c8a-b1a3-48ba-844a-37a62f5c2322,14715.021,ㅡㅡ
2aa7fd8f-016d-4ba9-a849-b4dc258b24be,14715.363,야 야 페이커 지금 빡쳤다 지금 건들면 ㅈ댐
4d6604a3-bddb-4b50-8e9d-8032f9c45a6c,14716.669,속보 ) KT 배그중
8e75ee3d-f258-4d25-8c54-be9f944fb09d,14716.744,페이커가 겜 다만듬
58c5a451-8c8f-4e64-888f-7b63eca91b44,14717.168,미스핏츠랑 5세트 가는게 자랑이닼ㅋㅋㅋㅋㅋ
42c96de0-ba8a-48aa-ab9c-759067aab532,14717.964,페이커 솔로미드 ㅠㅠ
e32a6b54-06ea-45a7-9e42-e74c9d15025a,14718.015,진짜 다 쓰러지는 팀 혼자서 멱살잡네
70c58cad-b82c-4122-875d-520560cae23a,14718.101,페이커가 혼자 다 하네
f0e09f3e-33bb-4c4a-9a66-8bb944021a59,14718.222,롱갈들 매국노에 워마드에 재기하셈 얼른
dfebed29-2d13-4118-8fa1-7b0b7b7ad95e,14719.156,솔직히 슥 불안한 팀인건 ㅇㅈ?
ab133cee-bd46-409f-b869-54d6225f7923,14719.215,빛 상 혁
15cb8170-e191-4a48-8ac7-2f3d3783c7d6,14719.424,이제 세주 가져오고 트타 주는건가?
1540733e-31d8-4fb8-b26e-517d3be696a7,14720.607,어우슼
31548fa0-b00d-48b3-a867-cc1f063c626c,14721.581,FAKER BlessRNG
0e4a4cba-1c62-4605-a989-1c3d657c402d,14722.555,맨날 쳐 묻어가기만 할줄 아는 바텀듀오
bb505308-3cb8-4188-8806-35bf7937b0e4,14722.712,블랭크 피넛피넛 블랭크임?
eae1d222-bd94-459c-b965-c8f78b5cc3ba,14723.893,빛 상 혁
83125a8e-13c5-46ff-9d7d-3d49f337171d,14723.926,한스사마한테 털리는 봇라인이 우지 만난다고 생각해봐
51c0f189-3db9-4783-897c-d293253e4200,14725.537,아니죠
36450312-50a9-4bd2-bf8e-a5e8a2690a14,14725.944,페이커 메자이에 분노
812b4cbd-4182-4a40-8ad8-27fc42807773,14727.427,skt경기는 좋든 안좋든 꿀잼 ㅋㅋ
0eafb5d2-77cd-4afc-8dd5-8d14f597e954,14727.999,뱅울프 우지한테 개털리는거아니냐?
1ea102aa-57f8-4f67-bf03-ef89cbbae0ea,14728.117,뱅 어째야되나 트타 못뽑으면 또 인분될텐데...
ca80724f-069d-423a-98cd-662a1127f1eb,14728.3,그래도 이방은 ㅇㅅㅇ안해서좋다 ㅋㅋ
bb27ea3a-d42d-4144-9015-fa8bcce23d04,14728.605,이 컨디션으로 RNG한테 쳐발릴듯
6aaec3f1-1532-4abe-9c7a-f03c9fb9de5a,14728.819,엣날에 뱅친놈 새체원 들을때 뱅은 어디갓냐 정신챙기자
ceacf45c-1863-464d-9d49-aae281ee5851,14729.176,바르셀로나 메시없어도 개잘하는데 우승하고 ㅋㅋㅂㅅ인가
221541e9-a570-4f13-81de-45298b16a1cb,14731.525,ㄹㅇ그 레이저포탑 다이브랑 메자이가 ㅋㅋ
b731119a-262c-401c-99c2-03a173e071c0,14731.755,팀 페이커로 이름 바꾸자
affd6573-ab39-4b12-856c-4548f3575fce,14732.708,어우페
