1509156961,gahojooo,100
1509156961,슼슼카이,뱅!!!
1509156961,그후,제발 5세트도 이정도만해라
1509156961,res021,100
1509156962,옵치롤하스,100000
1509156962,호텔문사이드,뱅 부활?
1509156962,후잡,빛 벅 시
1509156962,용오,시원 메타가 이겼네
1509156962,노답서폿충,이 세트만큼은 우리뱅이다
1509156962,천리안,5세트 가자!
1509156962,Klysoy,최시원!!!!!!!!!
1509156962,galvxm,개오버하네진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509156962,큰맘먹고장기프로젝트,1000인분했다
1509156962,헨타이로봇,뱅이 해냈다
1509156963,Juiceholic,만인분이다
1509156963,koreagay1,우리 100이 맞습니다
1509156963,보댕,100100100
1509156963,풍팟퐁커리,뱅 쩔어
1509156963,머독이즈머독,뱅뱅 인투더룸
1509156963,솔플감,플뺌 ㄱㅇㄷ
1509156963,자리별,뱅 진심 오랜만이다
1509156963,vldmvv,뱅진짜 믿었다
1509156963,큐큐피피,500000000
1509156963,물위를달린다,뱅
1509156963,에아리세,100인분
1509156963,iffunction,응 겜 안끝나ㅏ
1509156963,red6634,오늘은 진짜 100
1509156963,바라기80,우리뱅 왔니?:
1509156964,임뭐뭐,100인분했다
1509156964,심마니,뱅인분;;
1509156964,공식,이걸 뱅이 해냈다고 ??
1509156964,뎌헝,뱅욕한놈들 버로우해라
1509156964,godven1964,백 인 분 뱅 !!!!!!\
1509156964,ssoya1,끝내
1509156965,샤이보이,"오른쪽 클릭만 해놓으면 되느,ㄴ걸 또 뭐가 해냈어 ㅋㅋ"
1509156965,무슨일인데,뱅인분 모아서 해내내!!!!!
1509156965,여기서뭐해요,빛 준 식
1509156965,bamtol1114,페이커 또 버스 타네 ㅋㅋㅋㅋ
1509156965,ansaji4,백인분 ㅇㅈ
1509156965,hso427,드디어 뱅이 이걸
1509156966,alarm153,백 준 식
1509156966,zimtang,4라운드만에 드디어 한번!
1509156966,멍닥붐,오랜만이다 뱅
1509156966,하도도,파오후지 ㅋㅋㅋㅋㅋㅋㅋ
1509156966,치과,우리 벅시는 안물어요
1509156966,뚬뚜루둠,300킬 ㄷ0
1509156967,useless1023,갈리오:텔탐
1509156967,초코맛티라미수,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ
1509156967,정의의저스티스,백!!
1509156967,조동아리,빛 뱅 ㅋㅋㅋㅋ
1509156967,빅불,100인분 똥싸고 드디어 100인분 해냇다
1509156968,duddnddl3,역체원 논란종결
1509156968,eodajd,머도서관
1509156968,토쓰미,100 해냈다!
1509156968,하이돌이,와 얼마만에 보는 뱅이냐
1509156968,pxsona,10000000000000000
1509156968,gien416,빛ㅡㅡㅡ뱅
1509156968,쩌어어엉후우우운,와 우리뱅
1509156968,망상빌런,빛 준식 오랜만이야!
1509156968,bladezeroc,우리뱅이맞습니다 ㅋㅋㅋㅋㅋㅋㅋ
1509156968,DokdoJikimi,이겨라 스크!!!!
1509156968,oyazi123,100인분!!
1509156969,질도,인정한다 100인분
1509156969,이온캐논,대 준 식
1509156969,jieunmin0722,돌아왔구나! 뱅!!
1509156969,supertakim,100인분
1509156969,슬라,ㅅㅅㅅㅅㅅㅅㅅㅅ
1509156969,leov15,뱅 4세트만에 했다
1509156969,카즈사,끝낫다
1509156969,GrimnirSV,100인분이 페이커가던진거 치웟네
1509156969,jypark2934,얼마만에 뱅캐리냐
1509156969,흰줄박이,100인분이 뭐냐 1000인분이지 ㄷㄷ
1509156969,kugsg,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509156969,키약,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509156969,서렌쳐,100
1509156969,프로든창,배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄 배 준 식 무 죄
1509156969,pcho0603,100인분 했다~
1509156969,아서스의후예,이걸???
1509156969,밤에피는장미란,뱅인분!
1509156969,케켓,와 ㅋㅋ
1509156970,wenzdei,준시기 뱅으로 돌아왔구나 ?
1509156970,Modelick,와
1509156970,여우뫼,나이스
1509156970,마법의대륙,100dlsqnsWKfl
1509156970,색소침착맨,캬
1509156970,크라바라바,ㅋㅋㅋ
1509156970,멍뭉코기,이겨라ㅏ
1509156970,duduji11,뱅 팼다 기냥 ㅋㅋㅋㅋㅋ
1509156970,alfkdl29,빛 준 식
1509156970,sasmoo,와
1509156970,andi9608,샤오샤오샤오~
1509156971,와아띠,갈리오~
1509156971,lostedmymind,100000인분 달성!!
1509156971,범수1,샤샤샤
1509156971,세계인정협회,나이스
1509156971,zldhzl9,우리 뱅
1509156971,후배위하는선배ㅎ,샤오샤오
1509156971,솔스,대 준 식
1509156971,불로한약,와
1509156971,한세신,향로 한다
1509156971,bug1221,뱅 드디어 복귀했네
1509156971,공명의_함정이다,이걸 뱅이?
1509156971,구기자술,개그모 겁나크다
1509156972,100금,빛 준 식 대 준 식
1509156972,2malnyun_sereis_2_want_it,뱅
1509156972,bandoneon0,누가 뱅 욕했냐 ㅋㅋㅋ
1509156972,원형이,100인분 성공 성공 대성공~~~~
1509156972,타마냥,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509156972,니드링,뱅 ㅠㅠㅠ드디어
1509156972,정제승의과학콘서트,뱅
1509156972,brick2927,여기가 도서관인가요?
1509156973,yahoo8249,기가 막혓다
1509156973,운놀조아,시원 해버렸다
1509156973,everu_,샹ㅅ야소야소ㅑㅇ소ㅑㅇ샹
1509156973,사슴아닌순록,끝냈다
1509156973,별풍쏴줄까,빛 준 식
1509156973,SeMo818,이걸
1509156973,뼈없는수박,세 체 원
1509156973,HandOfRagnaros,이걸
1509156973,ognogn,끝
1509156973,kissmac,300인분 ㄷㄷ
1509156973,호오옹,와
1509156973,kyoda0607,뱅 캐리
1509156973,임지수,와 이겼네;;
1509156973,ta1444,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509156973,shehaqim,우리개는 물어요
1509156973,아모루,ㅅㅅㅅㅅ
1509156973,방구석트수쿤,뱅인분 ㅆㅇㅈ
1509156973,최고다하냐쨩,10000000인분 해냈다 ㄷㄷㄷㄷㄷㄷ
1509156973,soht504,5라운드 가자 !
1509156973,대충살지뭐,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김동준 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509156973,빨간자몽,오오오
1509156973,스타시티즌,캬
1509156973,l2o2,광견!!!!!
1509156975,백엽상,샤오샤오~
1509156975,모카치아,10000000000000000000000
1509156975,싯업,ㅈㅈ
1509156975,같이간다,우리집개 잘물어요!!!!!!!!!
1509156975,리겔,벵이이걸;
1509156975,rlagustn817,100
1509156975,겨울의바람,이겨따
1509156975,풍부한연어,우리 개 물어요
1509156975,spade__king,이건 뱅이다
1509156975,임기123,샤오샤오샹소오왕셔ㅑㅑㅗㅇ후
1509156975,마이클캐릭,빛 준 식
1509156975,SpringDynamics,샤10000
1509156975,ggorory,가라 뱅그모
1509156975,Kyyouo,샤샤샤~
1509156975,정신병동1급환자,코그모 커진거봐 ㅋㅋ
1509156975,치킨먹어야지,100인분
1509156975,앙기모륑,100
1509156975,쭈니쭌,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ
1509156975,skyloverttl,뱅 1000인분!
1509156975,헤엄헤엄헤엄,대 준 식
1509156975,yOuNgJuN331,100인분
1509156975,poppqer,배그캐리!!!
1509156975,널바라기,용준했다
1509156975,스노윙치즈반핫쇼킹반,ㅅㅅㅅㅅ
1509156975,뭬라고오,이겻다
1509156975,티모장인,ㅅㅅㅅ
1509156975,고출력수컷,100
1509156975,zergpan,쌋다베이베
1509156975,Golloganda,100시야ㅑㅑㅑㅑㅑㅑㅑㅑ
1509156978,drmkitt,가성준
1509156978,뛰다가꿍해쪙,와 코그모딜봐
1509156978,음수,100인분 ㅅㅅㅅㅅㅅㅅ
1509156978,라이니,개가 너무커
