1509158828,기리보이,빈집 노리네 ㅋ
1509158828,쿨파,2경기째 첫블루
1509158829,triplemap,골낚시 강퇴좀
1509158829,sk7755,오케이 아직 좋다
1509158829,gmdrkfl,와흥민이골
1509158829,harthacnut1042,동선 완전 꼬였네
1509158829,여우뫼,조용하네
1509158830,미쿠엘,페이커 5연갈리오. 실화?
1509158830,타마냥,피넛이 잘해주네
1509158830,헤이데이,이미 봤져
1509158830,후배위하는선배ㅎ,ALL AD
1509158831,jkl1483,RNG 조합은 CC기가 없어서 ㅋㅋ
1509158831,쏘오오옹,(속보) 손흥민 골~
1509158833,램파드닉누가쓰냐,손흥민 패스
1509158833,xmdnlclek90,분위기 개좋다 진짜 지금
1509158833,rabbitson7,(속보) 손흥ㅇ민 골
1509158833,리롱띠,또 또 레벨 따라잡히네 ;;
1509158835,원형이,우리넛 거북다먹는거보소 ㅋ
1509158836,희롱희롱,하나! 둘! 셋! 박종우 파이팅!하나! 둘! 셋! 박종우 파이팅!
1509158836,hermitage92,왕호야 락스의 복수는 결승전에서 하겠다는거냐 ?
1509158836,오아시뜨,속보) 맹구 버스 2대 농성중
1509158837,rbsxo1234,속보) 손흥민 골
1509158837,새벼기발갓습니다,뱅 시작좋고
1509158838,Jaguarandi82,갱킹 안하는 리신에 의미가?
1509158838,오늘할일,왜 마나 깜빢거림..'
1509158840,arcsion,바텀 cs웰케 못먹음
1509158840,세이버스,아직 팽팽하다
1509158840,kinkehhl,쓰읍준
1509158840,skyblue1115,속보 손흥민 골
1509158840,miss1538,손흥민 골
1509158841,살아단이일리계신다,흥미니?
1509158841,futureflame2,야 손훙ㅁㄴ 골
1509158842,kimchanjoo,해설 중간에 목소리 이상한 애 있지 않냐?
1509182113,leolee84,ㅌ
1509158843,민주,리신은 초반에 갱안하면 쓸모가없는데
1509158844,ilbum82,속보) 손흥민 펜타킬
1509158845,뭬라고오,야민정음이란거 알필요도 없고 재미도 없다.
1509158846,쓰레쉬맨,헛빵
1509158846,세상의쓴맛,막경기라서 진짜 심장떨리네
1509158846,색소침착맨,허빵
1509158846,빵테온,허빵!
1509158846,느그갓,속보) 박지성 골 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ
1509158846,죽은아몬드,리신 썪어간다
1509158846,옿홍옹홓,헛방~
1509158846,ptical11,손흥민골
1509158846,갓이유노래만틀자,속보 감사
1509158847,nonak0,리신 너프안되게 개똥싸줬으면좋겠당 ㅎㅎ
1509158847,fjieod124,골 넣냐 축구보러간다
1509158847,그이유르흐을,?
1509158847,포레스트포맨,확실히 cc기가 적다
1509158847,해리퐁,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509158848,고구마상자,손흥민 해골
1509158848,저급어그로,호빵
1509158848,호서아러,헛방준
1509158848,larune314,쉔도발 cc로 인정안하네
1509158848,잔슨김,허빵
1509158848,ta1444,뱅 닌자신발이 맞는선택인가 거의솔딜에가까운데..
1509158848,ccchris86,속보) 추신수 골
1509158849,어리어리어리,손흥민 진짜 골 ㄷㄷ
1509158849,vmflstptm,호빵~
1509158849,돈냥팔이,손흥민 골 다 어그로임 무시
1509158849,슬라,아 축구 봐야하는데
1509158850,jktmdwo,호빠~
1509158850,김득득,벌써 골?
1509158850,뿌뿌팟,속보 페이커 골
1509158850,Sangkom,Mom I'd Like to 퍽 - 밀프
1509158850,linder707,나르를 잘못쓰네 후니가
1509158850,제피로스,?
1509158851,dogyuseven,무빙
1509158851,osu_5ex,허빵!
1509158851,goodlcw1988,?
1509158851,천생년분,리신 발차기 할 ㅗ오다가 죽음
