1509155023,장문복규,skt 힘내자
1509155023,행복원딜,갓성 믿습니다
1509155024,김랜덤,100인분 올인조합 수준ㅋㅋㅋ PogChamp PogChamp PogChamp PogChamp
1509155024,호로롱불,뱅도 잘크면 해낼텐데
1509155024,ghdlffpt10,3패할거니까 SKT 300패 하는거노
1509155024,sucessful2002,뱅짱;;;
1509155025,lec3095,아니 코그모 한타때 살수있냐? ㅋㅋㅋㅋㅋㅋㅋ
1509155025,hosu2354,뱅시원
1509155025,실바나스님그립습니다,뱅이 코그모해서 졌네 ㅋㅋㅋㅋ
1509155026,호로로롤롤러,BibleThump BibleThump
1509155026,bgisung123,갓뱅이시여...믿습니다
1509155027,하도도,페이커가 딜 좀 하면 좋은데 다른라인이 불안해서
1509155027,wnstp,이번에 원딜 누가 나은지 나오겠네
1509155027,pksgpl,밴픽은 상대가 더 좋은거같은데
1509155027,yuyu0413,잘커도 별로
1509155027,nanomedicine,어쩌다 바텀이 저렇게 됐냐
1509155027,tkddyddl,피넛 그라가스 하려면 왜 등판했냐
1509155028,kjw20056,인분이 돈받은거 너무 딱 보이는데 인분을 믿네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509155028,우끄,삼성 우승해서 이건희 눈뜨게 하자~ ㅠ_ㅠ
1509155028,플라워댄스,졌다 ㅅㄱ
1509155028,츠으키,패혈병 패시브
1509155028,뚥배기,삼성 화이팅!
1509155029,이게멉니까,훔뱅훔뱅 ㅋㅋㅋㅋㅋㅋㅋ
1509155029,랜서가산다,조합은 비등비등한데
1509155029,올타임,제발 제발
1509155029,퓨처,똑같아
1509155029,Tjd8665,프레이가
1509155029,내잘못아니다,뱅 방출 클그림이자나 조용히봐라 좀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1509155029,Tkqhdshs,대격변 코그모한테 깔리면 살 수 있나?
1509155029,ccy1205,살인견 코그모 ㄷㄷ
1509155030,roi2418,코그모는 그래도 패시브로 딜 가능ㅇㅇ
1509155030,bropicana,5세트는 가자 제발
1509155031,문학동네,삼성 rng 결승이다 ㅅㄱ
1509155031,로이터,뱅이 뭘 할 수 있겠냐 ... 폼이 지금 그진데
1509155031,크림몽쉘,이거 뱅 각성 못하면 필패
